,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
2,825,Tether USDt,USDT,tether,67216,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,89596999295.46779,92609951832.05023,True,,3,,,,2023-12-03T12:23:00.000Z,1.0000880738610654,33332673628.76512,19.516,-0.01699723,-0.03057481,-0.03703241,0.00562881,0.02072607,0.04372247,89604890449.1356,6.0404,92618108348.08,,2023-12-03T12:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-12-03 17:55:09.341124
3,1839,BNB,BNB,bnb,1810,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151698353.83089778,151698353.83089778,False,,4,,,,2023-12-03T12:23:00.000Z,228.1216894779245,666435161.1469566,16.2883,-0.18369509,0.2214476,-2.36903206,0.41034042,7.28488549,6.85477806,34605684766.92438,2.3329,34605684766.92,,2023-12-03T12:23:00.000Z,,,,,,2023-12-03 17:55:09.341124
4,52,XRP,XRP,xrp,1162,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53888571585.0,99988188647.0,False,,5,,,,2023-12-03T12:24:00.000Z,0.6263644661936603,918034392.1385925,33.6776,-0.51705601,2.03424763,-1.29718013,3.93332222,17.29916681,24.87708256,33753886374.777374,2.2754,62636446619.37,,2023-12-03T12:24:00.000Z,,,,,,2023-12-03 17:55:09.341124
5,5426,Solana,SOL,solana,557,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,424333490.3850296,564017878.6739423,True,,6,,,,2023-12-03T12:24:00.000Z,63.35876709409012,1455316812.689373,14.4765,-0.07507354,1.87381836,9.63372793,61.63248801,169.12193386,224.44754552,26885246787.52742,1.8125,35735477411.81,,2023-12-03T12:24:00.000Z,,,,,,2023-12-03 17:55:09.341124
6,3408,USDC,USDC,usd-coin,15237,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24520967232.444027,24520967232.444027,False,,7,,,,2023-12-03T12:23:00.000Z,0.999773044618453,3725908214.1968727,5.2614,-0.0074116,-0.01693054,-0.0079049,-0.0080934,-0.01135802,-0.029617,24515402066.969887,1.6527,24515402066.97,,2023-12-03T12:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-12-03 17:55:09.341124
7,2010,Cardano,ADA,cardano,989,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35307944353.715,36410042820.425,False,,8,,,,2023-12-03T12:23:00.000Z,0.3936527731900343,308833202.18960345,45.5376,-0.20577508,1.09004435,0.77315711,24.03910666,53.43683132,54.10874743,13899070210.47932,0.937,17714374793.55,,2023-12-03T12:23:00.000Z,,,,,,2023-12-03 17:55:09.341124
8,74,Dogecoin,DOGE,dogecoin,836,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142081826383.7052,142081826383.7052,True,,9,,,,2023-12-03T12:24:00.000Z,0.0849420824686427,549524123.0713682,49.0279,0.00649538,1.12053861,9.09504816,26.47449996,38.97071036,34.59649182,12068726213.98006,0.8136,12068726213.98,,2023-12-03T12:24:00.000Z,,,,,,2023-12-03 17:55:09.341124
9,1958,TRON,TRX,tron,882,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88522077487.95638,88522119635.4479,True,,10,71659659264.0,7401913955.453243,,2023-12-03T12:23:00.000Z,0.10329262002466397,188224969.98805574,3.9902,-0.00867432,0.38106871,-4.6120238,5.65224688,16.37735508,34.52247437,9143677313.757338,0.6164,9143681667.28,,2023-12-03T12:23:00.000Z,,,,,,2023-12-03 17:55:09.341124
10,1975,Chainlink,LINK,chainlink,1478,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,11,,,,2023-12-03T12:23:00.000Z,16.023106169011694,606205786.1052212,0.0647,-0.04286942,2.41639203,5.78204671,45.75927545,111.26458064,163.72242436,8922466196.776026,0.6015,16023106169.01,,2023-12-03T12:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-12-03 17:55:09.341124
11,11419,Toncoin,TON,toncoin,175,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,12,3414166606.0,8234894394.315235,,2023-12-03T12:24:00.000Z,2.4119778981621365,33868916.79829582,2.7213,-1.07058932,-0.77104382,1.74905343,8.88730195,20.85635514,27.62488983,8277647864.216954,0.558,12174599609.22,,2023-12-03T12:24:00.000Z,,,,,,2023-12-03 17:55:09.341124
12,5805,Avalanche,AVAX,avalanche,574,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,365180769.04855895,433213679.04855895,False,,13,,,,2023-12-03T12:23:00.000Z,21.989303974089772,343436397.5361514,-10.3312,-0.17288504,-0.13708295,4.67306556,88.34706316,125.39520649,122.53282682,8030070936.1006365,0.5413,15832298861.34,,2023-12-03T12:23:00.000Z,,,,,,2023-12-03 17:55:09.341124
13,3890,Polygon,MATIC,polygon,1119,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9275203002.204464,10000000000.0,False,,14,,,,2023-12-03T12:23:00.000Z,0.8100629715645711,448025467.19848055,5.4348,-0.08900836,-0.02165043,4.69629959,23.78760524,38.33416871,49.61061194,7513498505.830379,0.5065,8100629715.65,,2023-12-03T12:23:00.000Z,,,,,,2023-12-03 17:55:09.341124
14,6636,Polkadot,DOT,polkadot-new,630,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1251843942.6252005,1384104444.3335521,True,,15,,,,2023-12-03T12:23:00.000Z,5.506571000053383,133477092.30205685,12.8844,0.08237345,-0.38011537,3.23966723,21.90053896,36.34534035,29.26461026,6893367551.052421,0.4647,7621669394.21,,2023-12-03T12:23:00.000Z,,,,,,2023-12-03 17:55:09.341124
0,1,Bitcoin,BTC,bitcoin,10594,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19559731.0,19559731.0,False,,1,,,,2023-12-03T12:24:00.000Z,39481.67120610117,15858728815.803438,3.0362,-0.05016151,1.78777066,4.94416268,15.24378802,43.04902841,52.75264753,772250868221.7844,52.0612,829115095328.12,,2023-12-03T12:24:00.000Z,,,,,,2023-12-03 17:55:40.327377
1,1027,Ethereum,ETH,ethereum,7947,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120234245.26881394,120234245.26881394,True,,2,,,,2023-12-03T12:24:00.000Z,2157.518991999568,9806380880.78771,37.7966,-0.26050431,2.56453694,3.76873786,20.49396146,30.89689342,32.30639686,259407667656.20026,17.4866,259407667656.2,,2023-12-03T12:24:00.000Z,,,,,,2023-12-03 17:55:40.327377
2,825,Tether USDt,USDT,tether,67216,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,89596999295.46779,92609951832.05023,True,,3,,,,2023-12-03T12:23:00.000Z,1.0000880738610654,33332673628.76512,19.516,-0.01699723,-0.03057481,-0.03703241,0.00562881,0.02072607,0.04372247,89604890449.1356,6.0404,92618108348.08,,2023-12-03T12:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-12-03 17:55:40.327377
3,1839,BNB,BNB,bnb,1810,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151698353.83089778,151698353.83089778,False,,4,,,,2023-12-03T12:23:00.000Z,228.1216894779245,666435161.1469566,16.2883,-0.18369509,0.2214476,-2.36903206,0.41034042,7.28488549,6.85477806,34605684766.92438,2.3329,34605684766.92,,2023-12-03T12:23:00.000Z,,,,,,2023-12-03 17:55:40.327377
4,52,XRP,XRP,xrp,1162,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53888571585.0,99988188647.0,False,,5,,,,2023-12-03T12:24:00.000Z,0.6263644661936603,918034392.1385925,33.6776,-0.51705601,2.03424763,-1.29718013,3.93332222,17.29916681,24.87708256,33753886374.777374,2.2754,62636446619.37,,2023-12-03T12:24:00.000Z,,,,,,2023-12-03 17:55:40.327377
5,5426,Solana,SOL,solana,557,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,424333490.3850296,564017878.6739423,True,,6,,,,2023-12-03T12:24:00.000Z,63.35876709409012,1455316812.689373,14.4765,-0.07507354,1.87381836,9.63372793,61.63248801,169.12193386,224.44754552,26885246787.52742,1.8125,35735477411.81,,2023-12-03T12:24:00.000Z,,,,,,2023-12-03 17:55:40.327377
6,3408,USDC,USDC,usd-coin,15237,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24520967232.444027,24520967232.444027,False,,7,,,,2023-12-03T12:23:00.000Z,0.999773044618453,3725908214.1968727,5.2614,-0.0074116,-0.01693054,-0.0079049,-0.0080934,-0.01135802,-0.029617,24515402066.969887,1.6527,24515402066.97,,2023-12-03T12:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-12-03 17:55:40.327377
7,2010,Cardano,ADA,cardano,989,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35307944353.715,36410042820.425,False,,8,,,,2023-12-03T12:23:00.000Z,0.3936527731900343,308833202.18960345,45.5376,-0.20577508,1.09004435,0.77315711,24.03910666,53.43683132,54.10874743,13899070210.47932,0.937,17714374793.55,,2023-12-03T12:23:00.000Z,,,,,,2023-12-03 17:55:40.327377
8,74,Dogecoin,DOGE,dogecoin,836,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142081826383.7052,142081826383.7052,True,,9,,,,2023-12-03T12:24:00.000Z,0.0849420824686427,549524123.0713682,49.0279,0.00649538,1.12053861,9.09504816,26.47449996,38.97071036,34.59649182,12068726213.98006,0.8136,12068726213.98,,2023-12-03T12:24:00.000Z,,,,,,2023-12-03 17:55:40.327377
9,1958,TRON,TRX,tron,882,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88522077487.95638,88522119635.4479,True,,10,71659659264.0,7401913955.453243,,2023-12-03T12:23:00.000Z,0.10329262002466397,188224969.98805574,3.9902,-0.00867432,0.38106871,-4.6120238,5.65224688,16.37735508,34.52247437,9143677313.757338,0.6164,9143681667.28,,2023-12-03T12:23:00.000Z,,,,,,2023-12-03 17:55:40.327377
10,1975,Chainlink,LINK,chainlink,1478,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,11,,,,2023-12-03T12:23:00.000Z,16.023106169011694,606205786.1052212,0.0647,-0.04286942,2.41639203,5.78204671,45.75927545,111.26458064,163.72242436,8922466196.776026,0.6015,16023106169.01,,2023-12-03T12:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-12-03 17:55:40.327377
11,11419,Toncoin,TON,toncoin,175,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,12,3414166606.0,8234894394.315235,,2023-12-03T12:24:00.000Z,2.4119778981621365,33868916.79829582,2.7213,-1.07058932,-0.77104382,1.74905343,8.88730195,20.85635514,27.62488983,8277647864.216954,0.558,12174599609.22,,2023-12-03T12:24:00.000Z,,,,,,2023-12-03 17:55:40.327377
12,5805,Avalanche,AVAX,avalanche,574,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,365180769.04855895,433213679.04855895,False,,13,,,,2023-12-03T12:23:00.000Z,21.989303974089772,343436397.5361514,-10.3312,-0.17288504,-0.13708295,4.67306556,88.34706316,125.39520649,122.53282682,8030070936.1006365,0.5413,15832298861.34,,2023-12-03T12:23:00.000Z,,,,,,2023-12-03 17:55:40.327377
13,3890,Polygon,MATIC,polygon,1119,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9275203002.204464,10000000000.0,False,,14,,,,2023-12-03T12:23:00.000Z,0.8100629715645711,448025467.19848055,5.4348,-0.08900836,-0.02165043,4.69629959,23.78760524,38.33416871,49.61061194,7513498505.830379,0.5065,8100629715.65,,2023-12-03T12:23:00.000Z,,,,,,2023-12-03 17:55:40.327377
14,6636,Polkadot,DOT,polkadot-new,630,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1251843942.6252005,1384104444.3335521,True,,15,,,,2023-12-03T12:23:00.000Z,5.506571000053383,133477092.30205685,12.8844,0.08237345,-0.38011537,3.23966723,21.90053896,36.34534035,29.26461026,6893367551.052421,0.4647,7621669394.21,,2023-12-03T12:23:00.000Z,,,,,,2023-12-03 17:55:40.327377
0,1,Bitcoin,BTC,bitcoin,10594,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19559731.0,19559731.0,False,,1,,,,2023-12-03T12:25:00.000Z,39482.52085122878,15859523830.884876,3.1233,-0.04349252,1.7898563,4.95999837,15.23569849,43.06535138,52.76264917,772267487051.9259,52.0623,829132937875.8,,2023-12-03T12:25:00.000Z,,,,,,2023-12-03 17:56:11.719287
1,1027,Ethereum,ETH,ethereum,7947,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120234245.26881394,120234245.26881394,True,,2,,,,2023-12-03T12:25:00.000Z,2157.3636777258153,9807502856.634659,38.0099,-0.2698348,2.54371564,3.77090256,20.48393982,30.89508593,32.30775969,259388993561.71613,17.4856,259388993561.72,,2023-12-03T12:25:00.000Z,,,,,,2023-12-03 17:56:11.719287
2,825,Tether USDt,USDT,tether,67216,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,89596999295.46779,92609951832.05023,True,,3,,,,2023-12-03T12:24:00.000Z,1.0001381696542961,33331750717.95545,19.5267,-0.01409239,-0.0223174,-0.03345809,-0.00561216,0.02582912,0.04471778,89609378881.88641,6.0407,92622747717.08,,2023-12-03T12:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-12-03 17:56:11.719287
3,1839,BNB,BNB,bnb,1810,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151698353.83089778,151698353.83089778,False,,4,,,,2023-12-03T12:24:00.000Z,228.1136773989883,665384274.0301358,15.879,-0.17055847,0.20725074,-2.34442563,0.41148602,7.27358367,6.84657519,34604469347.739,2.3329,34604469347.74,,2023-12-03T12:24:00.000Z,,,,,,2023-12-03 17:56:11.719287
4,52,XRP,XRP,xrp,1162,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53888571585.0,99988188647.0,False,,5,,,,2023-12-03T12:25:00.000Z,0.6264985348549668,918133383.7854145,33.7536,-0.5173046,2.027328,-1.43103591,3.90055138,17.2411854,24.89257494,33761111143.429493,2.2759,62649853485.5,,2023-12-03T12:25:00.000Z,,,,,,2023-12-03 17:56:11.719287
5,5426,Solana,SOL,solana,557,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,424333490.3850296,564017878.6739423,True,,6,,,,2023-12-03T12:24:00.000Z,63.35876709409012,1455316812.689373,14.4765,-0.07507354,1.87381836,9.63372793,61.63248801,169.12193386,224.44754552,26885246787.52742,1.8125,35735477411.81,,2023-12-03T12:24:00.000Z,,,,,,2023-12-03 17:56:11.719287
6,3408,USDC,USDC,usd-coin,15237,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24520967232.444027,24520967232.444027,False,,7,,,,2023-12-03T12:24:00.000Z,0.9998226516235253,3725786732.959375,5.2894,-0.0059239,-0.01459454,-0.00228187,-0.02342725,-0.00716939,-0.0314633,24516618478.715763,1.6528,24516618478.72,,2023-12-03T12:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-12-03 17:56:11.719287
7,2010,Cardano,ADA,cardano,989,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35307944353.715,36410042820.425,False,,8,,,,2023-12-03T12:24:00.000Z,0.3936468882418659,308864673.1952594,45.5521,-0.19746349,1.07817875,0.77745775,24.02911871,53.43393498,54.10182627,13898862425.056868,0.9369,17714109970.88,,2023-12-03T12:24:00.000Z,,,,,,2023-12-03 17:56:11.719287
8,74,Dogecoin,DOGE,dogecoin,836,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142081826383.7052,142081826383.7052,True,,9,,,,2023-12-03T12:25:00.000Z,0.08494338181118738,549541448.7973114,49.3814,0.05832027,1.09637336,9.15259821,26.41392761,38.91987337,34.63587267,12068910826.941908,0.8136,12068910826.94,,2023-12-03T12:25:00.000Z,,,,,,2023-12-03 17:56:11.719287
